RCDTS,Report,School Name_x,District Name_x,School EntityID,School Type_x,#Dist Entity ID,ISBE Region,ROE Area,CohortYear,Tier,ROE Name,Participating?,NCESID,ROE_x,Type,School Name_y,District Name_y,City,County,District Type,District Size,School Type_y,Grades Served,Avg Class Size - All Grades,Summative Designation,# Student Enrollment,% Student Enrollment - White,% Student Enrollment - Black or African American,% Student Enrollment - Hispanic or Latino,% Student Enrollment - Asian,% Student Enrollment - Native Hawaiian or Other Pacific Islander,% Student Enrollment - American Indian or Alaska Native,% Student Enrollment - Two or More Races,% Student Enrollment - Children with Disabilities,% Student Enrollment - IEP,% Student Enrollment - EL,% Student Enrollment - Low Income,% Student Enrollment - Homeless,% 8th Grade Passing Algebra 1,Student Attendance Rate,Student Mobility Rate,Chronically Truant Students,Student Chronic Truancy Rate,High School Dropout Rate - Total,High School 4-Year Graduation Rate - Total,Avg Class Size - All Grades.1,Avg Number of Days of Physical Education per Week Per Student,Total Teacher Headcount,Total Teacher FTE,Avg Teaching Exp,% Novice Teachers,Teacher Retention Rate,Teacher Attendace Rate,Teacher Evaluation Rate,Principal Turnover within 6 Years,Teacher Avg Salary,Admin Avg Salary,Five Essential Survey Effective Leaders,Five Essential Survey Leaders Level,Five Essential Survey Collaborative Teachers,Five Essential Survey Collaborative Teachers Level,Five Essential Survey Involved Families,Five Essential Survey Involved Families Level,Five Essential Survey Supportive Environment,Five Essential Survey Supportive Environment Level,Five Essential Survey Ambitious Instruction,Five Essential Survey Ambitious Instruction Level,Climate Survey Student Response Rate,Climate Survey Teacher Response Rate,# ELA Proficiency,# ELA Student Participation,# Math Proficiency,# Math Participation Total Student,ELA Growth Percentile - Total,Math Growth Percentile,# Science Proficiency,# Science Student Participation,% Science Proficiency,# 9th Grade on Track,% 9th Grade on Track,Chronic Absenteeism,# Students with Discipline Incidents,# Discipline Incidents,# Discipline Incidents - Expulsion: Received Educational Srvcs,# Discipline Incidents - Expulsion: Did not Receive Educational Srvcs,# Discipline Incidents - In-school Suspension,# Discipline Incidents - Out-of-School Suspension,# Discipline Incidents - Removal,State Name [Public School] Latest available year,School Name [Public School] 2021-22,StateID,ParticipatingSchools,Agency Name [Public School] 2021-22,Agency ID - NCES Assigned [Public School] Latest available year,Locale [Public School] 2021-22,Locale,FRL_percent,Female_percent,American Indian/Alaska Native Students [Public School] 2021-22,Asian or Asian/Pacific Islander Students [Public School] 2021-22,Hispanic Students [Public School] 2021-22,Black or African American Students [Public School] 2021-22,White Students [Public School] 2021-22,Nat. Hawaiian or Other Pacific Isl. Students [Public School] 2021-22,Two or More Races Students [Public School] 2021-22,Pupil/Teacher Ratio [Public School] 2021-22,School size,Title I School Status [Public School] 2021-22,State School ID [Public School] 2021-22,State Agency ID [Public School] 2021-22,National School Lunch Program [Public School] 2021-22,Free and Reduced Lunch Students [Public School] 2021-22,Male Students [Public School] 2021-22,Female Students [Public School] 2021-22,American Indian/Alaska Native Students [Public School] 2021-22.1,Asian or Asian/Pacific Islander Students [Public School] 2021-22.1,Hispanic Students [Public School] 2021-22.1,Black or African American Students [Public School] 2021-22.1,White Students [Public School] 2021-22.1,Nat. Hawaiian or Other Pacific Isl. Students [Public School] 2021-22.1,Two or More Races Students [Public School] 2021-22.1,Total Race/Ethnicity [Public School] 2021-22,teacher_count,Pupil/Teacher Ratio [Public School] 2021-22.1,School Level (SY 2017-18 onward) [Public School] 2021-22,Lowest Grade Offered [Public School] 2021-22,Highest Grade Offered [Public School] 2021-22,ROE_y,ROE_AREA,ROE_AREA_Name,school_id,School Name,student_response_rate,teacher_response_rate,student_n,teacher_n,cdis1,colb,colr,inf3,innv,ins3,pgmc,pnfl,prt4,prti,qpd2,refd,scmt,sdis,socz,trpa,trpr,trte,tsaf,uexp,acno,clar,engg,engl,futr,humr,math,peer,perc,pres,prs2,rigr,safe1,scie,slap,stdy,trts,leaders,teachers,families,environment,instruction,5essentials_overall_score,net5e
150162990250616,Manley Career Academy High School- City of Chicago SD 299,Manley Career Academy High School,City of Chicago SD 299,6895,High School,6827,15,CPS,2023,ISI/RNA,CPS,150162990250616,170993001125.0,15.0,School,Manley Career Academy High School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,HIGH SCHOOL,9 - 12,,Intensive,67.0,,94.0,,,,,,49.3,41.8,,98.5,14.9,,74.1,52.0,111.0,69.4,8.5,34.8,20.7,2.4,,,,,50.0,,,2.0,,,57.0,3.0,51.0,3.0,39.0,2.0,26.0,2.0,32.0,2.0,90.4,92.9,1.0,41.0,0.0,41.0,,,1.0,29.0,3.6,8.0,53.3,69.6,34,62,,,18,44,,Illinois,Manley Career Academy High School,150162990250616,1,City of Chicago SD 299,1709930,11-City: Large,1,0.8877551020408163,0.46938775510204084,0.00510204081632653,,0.09183673469387756,0.8520408163265306,0.030612244897959183,,0.02040816326530612,18.67,196,5-Title I schoolwide school,IL-15-016-2990-25-1501629900616,IL-15-016-2990-25,No,174,104,92,1,–,18,167,6,–,4,196,10.5,18.67,High,9th Grade,12th Grade,15,7.0,City of Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150162990250824,Bowen High School- City of Chicago SD 299,Bowen High School,City of Chicago SD 299,6956,High School,6827,15,CPS,2023,ISI/RNA,CPS,150162990250824,170993005072.0,15.0,School,Bowen High School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,HIGH SCHOOL,9 - 12,,Intensive,192.0,,74.0,21.4,,,,,35.4,32.8,9.4,93.8,39.1,,73.7,34.2,232.0,88.2,7.4,58.8,18.2,5.0,,,,,83.9,,,2.0,,,44.0,3.0,41.0,3.0,35.0,2.0,39.0,2.0,55.0,3.0,63.6,81.8,0.0,53.0,0.0,52.0,,,0.0,43.0,0.0,25.0,64.1,76.0,85,225,,,194,31,,Illinois,Bowen High School,150162990250824,1,City of Chicago SD 299,1709930,11-City: Large,1,0.8407643312101911,0.3662420382165605,0.0031847133757961785,,0.20382165605095542,0.7738853503184714,0.012738853503184714,,0.006369426751592357,13.51,314,5-Title I schoolwide school,IL-15-016-2990-25-1501629900824,IL-15-016-2990-25,No,264,199,115,1,–,64,243,4,–,2,314,23.25,13.51,High,9th Grade,12th Grade,15,7.0,City of Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150162990250836,Multicultural Arts High School- City of Chicago SD 299,Multicultural Arts High School,City of Chicago SD 299,6968,High School,6827,15,CPS,2023,ISI/RNA,CPS,150162990250836,170993005794.0,15.0,School,Multicultural Arts High School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,HIGH SCHOOL,9 - 12,,Intensive,258.0,,17.4,81.4,,,,,27.5,19.8,40.3,94.6,7.8,,73.0,19.7,240.0,81.1,6.8,63.5,20.0,0.0,,,,,91.7,,,2.0,,,56.0,3.0,70.0,4.0,46.0,3.0,46.0,3.0,54.0,3.0,62.5,79.3,3.0,47.0,0.0,47.0,,,11.0,40.0,27.5,45.0,80.4,69.3,33,76,,,22,54,,Illinois,Multicultural Arts High School,150162990250836,1,City of Chicago SD 299,1709930,11-City: Large,1,0.9787234042553191,0.574468085106383,0.00425531914893617,,0.7829787234042553,0.20425531914893616,0.00851063829787234,,,11.6,235,5-Title I schoolwide school,IL-15-016-2990-25-1501629900836,IL-15-016-2990-25,No,230,100,135,1,–,184,48,2,–,–,235,20.25,11.6,High,9th Grade,12th Grade,15,7.0,City of Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150162990250844,Austin College and Career Academy High School- City of Chicago SD 299,Austin College and Career Academy High School,City of Chicago SD 299,14394,High School,6827,15,CPS,2023,ISI/RNA,CPS,150162990250844,170993005984.0,15.0,School,Austin College and Career Academy High School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,HIGH SCHOOL,9 - 12,,Intensive,170.0,,95.3,,,,,,28.8,27.1,,88.2,11.2,,65.1,44.1,241.0,90.3,6.5,54.9,22.0,5.0,,,,,57.1,,,4.0,,,58.0,3.0,50.0,3.0,40.0,3.0,42.0,3.0,52.0,3.0,60.7,66.7,0.0,60.0,0.0,60.0,,,5.0,46.0,10.9,31.0,62.0,83.6,63,119,,,43,76,,Illinois,Austin College and Career Academy High School,150162990250844,1,City of Chicago SD 299,1709930,11-City: Large,1,0.875,0.4153225806451613,,,0.06854838709677419,0.9032258064516129,0.016129032258064516,,0.012096774193548387,12.72,248,5-Title I schoolwide school,IL-15-016-2990-25-1501629900844,IL-15-016-2990-25,No,217,145,103,–,–,17,224,4,–,3,248,19.5,12.72,High,9th Grade,12th Grade,15,7.0,City of Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150162990250847,Orr Academy High School- City of Chicago SD 299,Orr Academy High School,City of Chicago SD 299,14876,High School,6827,15,CPS,2023,ISI/RNA,CPS,150162990250847,170993005983.0,15.0,School,Orr Academy High School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,HIGH SCHOOL,9 - 12,,Intensive,231.0,,76.2,20.8,,,,,24.7,22.5,10.8,96.1,23.4,,70.2,35.7,260.0,80.2,7.0,59.3,23.8,4.1,,,,,84.2,,,1.0,,,73.0,4.0,66.0,4.0,69.0,4.0,49.0,3.0,77.0,4.0,53.9,70.0,4.0,54.0,2.0,54.0,,,3.0,51.0,6.1,43.0,86.0,71.6,52,68,Not Provided,,5,63,,Illinois,Orr Academy High School,150162990250847,1,City of Chicago SD 299,1709930,11-City: Large,1,0.9095607235142119,0.37467700258397935,0.002583979328165375,,0.3178294573643411,0.6589147286821705,0.0103359173126615,0.002583979328165375,0.007751937984496124,21.5,387,5-Title I schoolwide school,IL-15-016-2990-25-1501629900847,IL-15-016-2990-25,No,352,242,145,1,–,123,255,4,1,3,387,18,21.5,High,9th Grade,12th Grade,15,7.0,City of Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150162990250862,Chicago Excel Academy High School- City of Chicago SD 299,Chicago Excel Academy High School,City of Chicago SD 299,59110,High School,6827,15,CPS,2023,ISI/RNA,CPS,150162990250862,170993006219.0,15.0,School,Chicago Excel Academy HS,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,HIGH SCHOOL,9 - 12,,Intensive,214.0,,95.8,,,,,,8.9,7.9,,97.7,8.9,,71.6,61.1,211.0,69.2,22.1,30.6,20.3,0.0,,,,,0.0,,,,,,46.0,3.0,28.0,2.0,20.0,2.0,53.0,3.0,73.0,4.0,54.0,82.3,1.0,40.0,1.0,40.0,,,1.0,28.0,3.6,,,57.8,Not Provided,Not Provided,Not Provided,,Not Provided,,Not Provided,Illinois,Chicago Excel Academy HS,150162990250862,1,City of Chicago SD 299,1709930,11-City: Large,1,0.8605442176870748,0.4931972789115646,,,0.01020408163265306,0.9761904761904762,0.003401360544217687,,0.01020408163265306,–,294,5-Title I schoolwide school,IL-15-016-2990-25-1501629900862,IL-15-016-2990-25,No,253,149,145,–,–,3,287,1,–,3,294,–,–,High,9th Grade,12th Grade,15,7.0,City of Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150162990252067,Barry Elementary School- City of Chicago SD 299,Barry Elementary School,City of Chicago SD 299,7000,Elementary,6827,15,CPS,2023,CSI/NA,CPS,150162990252067,170993000586.0,15.0,School,Barry Elementary School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,PK - 6,,Comprehensive,439.0,,3.6,93.4,,,,,19.4,15.5,66.3,85.4,,,90.0,9.7,154.0,41.0,,,23.1,1.6,,,,,84.7,,,2.0,,,47.0,3.0,36.0,2.0,62.0,4.0,57.0,3.0,59.0,3.0,92.1,71.1,40.0,238.0,12.0,238.0,56.4,48.7,25.0,59.0,42.4,,,37.9,,,,,,,,Illinois,Barry Elem School,150162990252067,1,City of Chicago SD 299,1709930,11-City: Large,1,0.8961303462321792,0.49287169042769857,0.010183299389002037,0.008146639511201629,0.9389002036659878,0.03054989816700611,0.012219959266802444,,,12.75,491,5-Title I schoolwide school,IL-15-016-2990-25-1501629902067,IL-15-016-2990-25,No,440,249,242,5,4,461,15,6,–,–,491,38.5,12.75,Elementary,Prekindergarten,6th Grade,15,7.0,City of Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150162990252103,Burke Elementary School- City of Chicago SD 299,Burke Elementary School,City of Chicago SD 299,7031,Elementary,6827,15,CPS,2023,ISI/RNA,CPS,150162990252103,170993000629.0,15.0,School,Burke Elementary School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,PK - 8,,Intensive,275.0,,93.1,4.0,,,,,16.0,11.6,,97.1,7.3,26.7,83.6,30.8,186.0,71.8,,,23.3,5.0,,,,,84.4,,,2.0,,,,0.0,,0.0,,0.0,33.0,2.0,64.0,4.0,73.7,48.6,4.0,136.0,3.0,133.0,34.0,41.8,0.0,60.0,0.0,,,59.6,4,5,,,,5,,Illinois,Burke Elem School,150162990252103,1,City of Chicago SD 299,1709930,11-City: Large,1,0.9611307420494699,0.4204946996466431,,,0.028268551236749116,0.9469964664310954,0.0035335689045936395,,0.02120141342756184,10.29,283,5-Title I schoolwide school,IL-15-016-2990-25-1501629902103,IL-15-016-2990-25,No,272,164,119,–,–,8,268,1,–,6,283,27.5,10.29,Elementary,Prekindergarten,8th Grade,15,7.0,City of Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150162990252105,Burnham Elem Inclusive Academy- City of Chicago SD 299,Burnham Elementary Inclusive Academy,City of Chicago SD 299,7033,Elementary,6827,15,CPS,2023,CSI/NA,CPS,150162990252105,170993000633.0,15.0,School,Burnham Elementary Inclusive Academy,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,PK - 8,,Comprehensive,416.0,,95.2,4.1,,,,,20.0,16.1,2.4,93.8,8.4,0.0,89.9,24.2,174.0,42.3,,,27.2,3.0,,,,,89.8,,,2.0,,,50.0,3.0,33.0,2.0,40.0,3.0,38.0,2.0,52.0,3.0,78.7,75.0,17.0,287.0,3.0,286.0,42.9,38.6,15.0,104.0,14.7,,,43.1,46,60,,,54,6,,Illinois,Burnham Elem Inclusive Academy,150162990252105,1,City of Chicago SD 299,1709930,11-City: Large,1,0.9532293986636972,0.5144766146993318,0.0022271714922048997,0.0022271714922048997,0.024498886414253896,0.9621380846325167,0.004454342984409799,,0.004454342984409799,13.82,449,5-Title I schoolwide school,IL-15-016-2990-25-1501629902105,IL-15-016-2990-25,No,428,218,231,1,1,11,432,2,–,2,449,32.5,13.82,Elementary,Prekindergarten,8th Grade,15,7.0,City of Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150162990252127,Cather Elementary School- City of Chicago SD 299,Cather Elementary School,City of Chicago SD 299,7052,Elementary,6827,15,CPS,2023,ISI/RNA,CPS,150162990252127,170993000656.0,15.0,School,Cather Elementary School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,PK - 8,,Intensive,325.0,,94.8,4.6,,,,,30.8,26.5,,97.2,17.5,0.0,88.9,18.1,193.0,63.9,,,26.6,1.8,,,,,91.4,,,2.0,,,44.0,3.0,35.0,2.0,31.0,2.0,26.0,2.0,39.0,2.0,78.5,72.7,14.0,210.0,8.0,211.0,38.5,39.7,8.0,79.0,10.1,,,42.8,25,31,Not Provided,,8,23,,Illinois,Cather Elem School,150162990252127,1,City of Chicago SD 299,1709930,11-City: Large,1,0.9467455621301775,0.47928994082840237,0.0029585798816568047,,0.047337278106508875,0.9408284023668639,0.0029585798816568047,,0.005917159763313609,12.52,338,5-Title I schoolwide school,IL-15-016-2990-25-1501629902127,IL-15-016-2990-25,No,320,176,162,1,–,16,318,1,–,2,338,27,12.52,Elementary,Prekindergarten,8th Grade,15,7.0,City of Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150162990252145,Corkery Elementary School- City of Chicago SD 299,Corkery Elementary School,City of Chicago SD 299,7068,Elementary,6827,15,CPS,2023,CSI/NA,CPS,150162990252145,170993000677.0,15.0,School,Corkery Elementary School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,PK - 8,,Comprehensive,430.0,,15.1,82.3,,,,,22.6,18.6,55.1,94.7,5.8,32.0,85.2,14.5,245.0,60.9,,,23.7,5.0,,,,,93.2,,,1.0,,,,0.0,,0.0,,0.0,37.0,2.0,39.0,2.0,81.9,49.1,23.0,288.0,16.0,290.0,42.7,45.4,16.0,104.0,15.4,,,54.7,9,22,,,16,6,,Illinois,Corkery Elem School,150162990252145,1,City of Chicago SD 299,1709930,11-City: Large,1,0.9223300970873787,0.47572815533980584,0.0024271844660194173,,0.8252427184466019,0.1553398058252427,0.012135922330097087,0.0048543689320388345,,12.39,412,5-Title I schoolwide school,IL-15-016-2990-25-1501629902145,IL-15-016-2990-25,No,380,216,196,1,–,340,64,5,2,–,412,33.25,12.39,Elementary,Prekindergarten,8th Grade,15,7.0,City of Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150162990252149,Davis N Elementary School- City of Chicago SD 299,Davis N Elementary School,City of Chicago SD 299,7071,Elementary,6827,15,CPS,2023,CSI/NA,CPS,150162990252149,170993000687.0,15.0,School,Davis N Elementary School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,PK - 8,,Comprehensive,518.0,2.1,1.9,94.6,,,,,23.7,18.0,58.9,95.0,2.9,17.6,90.5,12.2,181.0,41.3,,,23.8,2.0,,,,,78.7,,,1.0,,,47.0,3.0,34.0,2.0,51.0,3.0,35.0,2.0,44.0,3.0,87.4,65.7,19.0,308.0,16.0,307.0,40.7,43.8,35.0,118.0,29.7,,,34.3,3,3,,,3,Not Provided,,Illinois,Davis N Elem School,150162990252149,1,City of Chicago SD 299,1709930,11-City: Large,1,0.9462962962962963,0.4462962962962963,0.001851851851851852,0.012962962962962963,0.9296296296296296,0.02962962962962963,0.024074074074074074,,0.001851851851851852,11.61,540,5-Title I schoolwide school,IL-15-016-2990-25-1501629902149,IL-15-016-2990-25,No,511,299,241,1,7,502,16,13,–,1,540,46.5,11.61,Elementary,Prekindergarten,8th Grade,15,7.0,City of Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150162990252153,Deneen Elementary School- City of Chicago SD 299,Deneen Elementary School,City of Chicago SD 299,7075,Elementary,6827,15,CPS,2023,CSI/NA,CPS,150162990252153,170993000691.0,15.0,School,Deneen Elementary School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,PK - 8,,Comprehensive,458.0,,98.5,,,,,,14.0,11.6,,89.5,8.7,23.1,90.1,13.3,251.0,63.4,,,26.4,2.0,,,,,89.7,,,2.0,,,60.0,4.0,61.0,4.0,52.0,3.0,46.0,3.0,71.0,4.0,59.2,61.9,34.0,267.0,4.0,267.0,57.0,42.5,13.0,86.0,15.1,,,37.6,10,15,,,3,12,,Illinois,Deneen Elem School,150162990252153,1,City of Chicago SD 299,1709930,11-City: Large,1,0.9385342789598109,0.541371158392435,,,0.004728132387706856,0.9881796690307328,0.002364066193853428,,0.004728132387706856,14.1,423,5-Title I schoolwide school,IL-15-016-2990-25-1501629902153,IL-15-016-2990-25,No,397,194,229,–,–,2,418,1,–,2,423,30,14.1,Elementary,Prekindergarten,8th Grade,15,7.0,City of Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150162990252154,Dett Elementary School- City of Chicago SD 299,Dett Elementary School,City of Chicago SD 299,7076,Elementary,6827,15,CPS,2023,ISI/RNA,CPS,150162990252154,170993000695.0,15.0,School,Dett Elementary School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,PK - 8,,Intensive,243.0,,90.9,7.4,,,,,32.9,30.5,,97.1,12.8,0.0,84.3,28.3,157.0,70.1,,,26.1,1.6,,,,,82.1,,,4.0,,,51.0,3.0,44.0,3.0,36.0,2.0,27.0,2.0,41.0,3.0,62.8,79.2,1.0,135.0,1.0,138.0,38.1,38.6,2.0,46.0,4.3,,,60.8,30,52,,,12,40,,Illinois,Dett Elem School,150162990252154,1,City of Chicago SD 299,1709930,11-City: Large,1,0.9527272727272728,0.46545454545454545,0.0036363636363636364,,0.04727272727272727,0.92,0.0036363636363636364,,0.025454545454545455,10.38,275,5-Title I schoolwide school,IL-15-016-2990-25-1501629902154,IL-15-016-2990-25,No,262,147,128,1,–,13,253,1,–,7,275,26.5,10.38,Elementary,Prekindergarten,8th Grade,15,7.0,City of Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150162990252155,Chopin Elementary School- City of Chicago SD 299,Chopin Elementary School,City of Chicago SD 299,7077,Elementary,6827,15,CPS,2023,ISI/RNA,CPS,150162990252155,170993000697.0,15.0,School,Chopin Elementary School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,PK - 8,,Intensive,268.0,7.1,31.7,59.7,,,,,30.2,25.4,29.1,92.9,4.5,0.0,86.3,24.9,152.0,56.1,,,25.3,2.0,,,,,91.1,,,1.0,,,48.0,3.0,42.0,3.0,37.0,2.0,24.0,2.0,33.0,2.0,58.3,60.0,21.0,179.0,8.0,180.0,47.7,47.7,14.0,66.0,21.2,,,52.0,1,1,,,1,Not Provided,,Illinois,Chopin Elem School,150162990252155,1,City of Chicago SD 299,1709930,11-City: Large,1,0.9119718309859155,0.4295774647887324,,0.007042253521126761,0.6338028169014085,0.27816901408450706,0.056338028169014086,0.0035211267605633804,0.02112676056338028,9.02,284,5-Title I schoolwide school,IL-15-016-2990-25-1501629902155,IL-15-016-2990-25,No,259,162,122,–,2,180,79,16,1,6,284,31.5,9.02,Elementary,Prekindergarten,8th Grade,15,7.0,City of Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150162990252203,Field Elementary School- City of Chicago SD 299,Field Elementary School,City of Chicago SD 299,7120,Elementary,6827,15,CPS,2023,CSI/NA,CPS,150162990252203,170993000771.0,15.0,School,Field Elementary School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,5 - 8,,Comprehensive,154.0,,40.9,47.4,,,,,26.0,20.1,44.8,86.4,,0.0,91.5,15.8,71.0,40.8,,,25.9,2.0,,,,,63.6,,,2.0,,,11.0,1.0,9.0,1.0,21.0,2.0,39.0,2.0,46.0,3.0,87.2,80.0,23.0,159.0,10.0,159.0,47.3,40.3,23.0,89.0,25.8,,,32.0,,,,,,,,Illinois,Field Elem School,150162990252203,1,City of Chicago SD 299,1709930,11-City: Large,1,0.8716216216216216,0.43243243243243246,,0.02027027027027027,0.49324324324324326,0.41216216216216217,0.02702702702702703,,0.0472972972972973,12.6,148,5-Title I schoolwide school,IL-15-016-2990-25-1501629902203,IL-15-016-2990-25,No,129,84,64,–,3,73,61,4,–,7,148,11.75,12.6,Elementary,Kindergarten,5th Grade,19,1.0,Northeast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150162990252204,Fiske Elementary School- City of Chicago SD 299,Fiske Elementary School,City of Chicago SD 299,7121,Elementary,6827,15,CPS,2023,ISI/RNA,CPS,150162990252204,170993000773.0,15.0,School,Fiske Elementary School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,PK - 8,,Intensive,339.0,,93.8,4.4,,,,,13.0,11.8,,85.0,8.8,7.4,87.1,20.3,221.0,69.9,,,21.0,1.0,,,,,85.4,,,2.0,,,31.0,2.0,23.0,2.0,24.0,2.0,27.0,2.0,50.0,3.0,56.2,73.3,16.0,201.0,6.0,196.0,47.7,42.4,18.0,66.0,27.7,,,47.5,23,33,,,8,25,,Illinois,Fiske Elem School,150162990252204,1,City of Chicago SD 299,1709930,11-City: Large,1,0.8726287262872628,0.48509485094850946,,0.008130081300813009,0.013550135501355014,0.9566395663956639,0.005420054200542005,,0.016260162601626018,13.18,369,5-Title I schoolwide school,IL-15-016-2990-25-1501629902204,IL-15-016-2990-25,No,322,190,179,–,3,5,353,2,–,6,369,28,13.18,Elementary,Prekindergarten,8th Grade,15,7.0,City of Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150162990252241,Hamline Elementary School- City of Chicago SD 299,Hamline Elementary School,City of Chicago SD 299,7155,Elementary,6827,15,CPS,2023,CSI/NA,CPS,150162990252241,170993000823.0,15.0,School,Hamline Elementary School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,PK - 8,,Comprehensive,528.0,,7.4,90.7,,,,,22.0,19.7,60.4,97.0,8.0,28.9,86.1,8.9,230.0,50.8,,,25.3,5.0,,,,,81.4,,,2.0,,,41.0,3.0,42.0,3.0,39.0,2.0,28.0,2.0,30.0,2.0,68.5,76.2,19.0,324.0,15.0,325.0,35.0,40.2,11.0,107.0,10.3,,,54.2,2,2,,,1,1,,Illinois,Hamline Elem School,150162990252241,1,City of Chicago SD 299,1709930,11-City: Large,1,0.974025974025974,0.45640074211502785,0.0018552875695732839,0.0018552875695732839,0.9183673469387755,0.06679035250463822,0.0074211502782931356,,0.0037105751391465678,12.99,539,5-Title I schoolwide school,IL-15-016-2990-25-1501629902241,IL-15-016-2990-25,No,525,293,246,1,1,495,36,4,–,2,539,41.5,12.99,Elementary,Prekindergarten,8th Grade,15,7.0,City of Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150162990252244,Bret Harte Elementary School- City of Chicago SD 299,Bret Harte Elementary School,City of Chicago SD 299,7157,Elementary,6827,15,CPS,2023,CSI/NA,CPS,150162990252244,170993000826.0,15.0,School,Bret Harte Elementary School,City of Chicago SD 299,Chicago,Cook,UNIT,LARGE,ELEMENTARY,PK - 8,,Comprehensive,328.0,3.4,87.8,5.2,,,,,17.1,12.2,5.8,73.8,4.6,16.7,90.4,6.1,141.0,53.2,,,19.2,1.0,,,,,81.5,,,2.0,,,59.0,3.0,50.0,3.0,69.0,4.0,42.0,3.0,65.0,4.0,73.9,53.1,40.0,184.0,11.0,180.0,53.7,54.7,19.0,66.0,29.2,,,35.0,12,14,,,6,8,,Illinois,Bret Harte Elem School,150162990252244,1,City of Chicago SD 299,1709930,11-City: Large,1,0.6798780487804879,0.5030487804878049,0.003048780487804878,0.009146341463414634,0.06707317073170732,0.8475609756097561,0.03353658536585366,,0.039634146341463415,13.39,328,5-Title I schoolwide school,IL-15-016-2990-25-1501629902244,IL-15-016-2990-25,No,223,163,165,1,3,22,278,11,–,13,328,24.5,13.39,Elementary,Prekindergarten,8th Grade,15,7.0,City of Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
